Start 1h:3m:33s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
108.540,          ,   9.05,   0.23,   3.21,    -3.50,     3.69,     0.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.545,          ,   9.05,   0.23,   3.21,    -3.50,     3.69,     0.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.550,          ,   9.09,   0.25,   3.29,    -3.00,     2.56,    -0.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.555,          ,   9.09,   0.25,   3.29,    -3.00,     2.56,    -0.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.560,          ,   9.04,   0.22,   3.36,    -3.00,     1.38,    -0.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.580,          ,   8.99,   0.22,   3.26,    -3.00,    -0.25,    -0.94,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.585,          ,   8.90,   0.19,   3.18,    -2.50,    -3.00,    -0.88,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.590,          ,   8.88,   0.24,   3.13,    -2.50,    -3.00,    -0.88,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.595,          ,   8.88,   0.24,   3.13,    -2.25,    -5.81,    -1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.605,          ,   9.11,   0.21,   3.29,    -2.25,    -5.81,    -1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.610,          ,   9.29,   0.20,   3.43,    -1.94,    -7.44,    -1.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.615,          ,   9.29,   0.20,   3.43,    -1.94,    -7.44,    -1.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.620,          ,   9.37,   0.18,   3.49,    -1.19,    -6.00,    -1.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.625,          ,   9.37,   0.18,   3.49,    -0.19,    -2.19,    -1.81,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.635,          ,   9.27,   0.14,   3.48,    -0.19,    -2.19,    -1.81,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.640,          ,   8.96,   0.11,   3.41,     0.38,     0.94,    -1.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.645,          ,   8.96,   0.11,   3.41,     0.38,     0.94,    -1.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.650,          ,   8.98,   0.10,   3.39,     0.44,     2.31,    -1.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.655,          ,   8.98,   0.10,   3.39,     0.44,     2.31,    -1.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.660,          ,   8.99,   0.09,   3.53,     0.06,     2.88,    -1.50,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.665,          ,   8.99,   0.09,   3.53,    -0.75,     3.69,    -1.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.690,          ,   8.80,   0.07,   3.97,    -0.75,     3.69,    -1.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.695,          ,   8.75,   0.06,   3.62,    -2.19,    12.12,    -2.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.700,          ,   8.79,  -0.26,   3.05,     2.44,     4.00,    -2.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.705,          ,   8.79,  -0.26,   3.05,     2.44,     4.00,    -2.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.710,          ,   9.45,   0.50,   2.58,    15.69,    -3.69,     0.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.715,          ,   9.45,   0.50,   2.58,    17.94,    20.81,     1.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.725,          ,   9.08,   0.48,   2.12,    17.94,    20.81,     1.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.730,          ,   9.16,   0.54,   2.84,    14.69,    18.69,    -0.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.735,          ,   9.16,   0.54,   2.84,    14.69,    18.69,    -0.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.740,          ,   8.69,   0.45,   2.79,     8.81,    13.56,    -1.25,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.745,          ,   8.69,   0.45,   2.79,     0.31,    -1.50,    -1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.750,          ,   9.25,   0.24,   3.67,     0.31,    -1.50,    -1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.755,          ,   9.25,   0.24,   3.67,    -4.75,   -11.75,    -1.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.765,          ,   9.44,   0.46,   3.74,    -4.75,   -11.75,    -1.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.770,          ,   9.21,   0.50,   3.25,    -3.06,    -6.50,    -0.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.775,          ,   9.21,   0.50,   3.25,    -2.25,     0.19,    -0.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.795,          ,   9.08,   0.47,   2.82,    -2.25,     0.19,    -0.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.800,          ,   9.15,   0.46,   3.23,    -3.44,   -13.62,    -0.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.805,          ,   9.15,   0.46,   3.23,    -2.50,   -15.38,    -0.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.815,          ,   9.34,   0.41,   3.65,    -2.50,   -15.38,    -0.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.820,          ,   9.13,   0.35,   3.61,    -1.00,    -7.81,    -1.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.825,          ,   9.13,   0.35,   3.61,    -0.75,    -3.38,    -1.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.830,          ,   9.15,   0.34,   3.16,    -0.75,    -3.38,    -1.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.835,          ,   9.29,   0.34,   2.88,    -3.00,    -5.50,    -2.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.845,          ,   9.29,   0.34,   2.88,    -3.00,    -5.50,    -2.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.850,          ,   9.28,   0.13,   2.81,    -7.50,   -14.25,    -3.44,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.855,          ,   9.28,   0.13,   2.81,    -7.50,   -14.25,    -3.44,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.860,          ,   9.44,   0.16,   3.01,    -9.44,   -23.19,    -3.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.865,          ,   9.44,   0.16,   3.01,    -9.44,   -23.19,    -3.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.870,          ,   9.14,   0.02,   2.94,   -13.19,   -18.81,    -2.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.880,          ,   9.37,   0.19,   3.14,   -13.69,   -25.25,    -2.94,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.885,          ,   9.37,   0.19,   3.14,   -13.69,   -25.25,    -2.94,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.900,          ,   9.04,   0.22,   3.14,   -14.06,   -23.81,    -2.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.905,          ,   9.47,   0.23,   3.36,   -14.25,   -27.06,    -4.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.915,          ,   9.47,   0.23,   3.36,   -14.25,   -27.06,    -4.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.920,          ,   9.01,   0.04,   2.47,   -12.38,   -16.38,    -3.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.925,          ,   9.01,   0.04,   2.47,   -10.44,   -11.88,    -3.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.930,          ,   9.34,   0.11,   3.24,   -10.44,   -11.88,    -3.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.935,          ,   9.34,   0.11,   3.24,    -7.06,    -5.19,    -2.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.940,          ,   9.35,   0.09,   2.94,    -7.06,    -5.19,    -2.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.950,          ,   9.14,   0.08,   3.21,    -4.56,     0.94,    -2.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.955,          ,   9.14,   0.08,   3.21,    -4.56,     0.94,    -2.00,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.960,          ,   9.16,   0.09,   3.19,    -2.19,     4.62,    -2.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.965,          ,   9.16,   0.09,   3.19,     0.44,     8.94,    -2.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.970,          ,   9.13,   0.10,   3.08,     0.44,     8.94,    -2.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.980,          ,   9.00,   0.11,   3.06,     2.75,    10.81,    -2.25,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
108.985,          ,   9.00,   0.11,   3.06,     2.75,    10.81,    -2.25,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.000,          ,   8.83,   0.05,   3.18,     4.25,    11.88,    -2.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.005,          ,   8.57,   0.06,   3.46,     8.50,    18.56,    -0.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.015,          ,   8.57,   0.06,   3.46,     8.50,    18.56,    -0.75,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.020,          ,   8.98,   0.09,   3.41,    10.12,    24.62,     0.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.025,          ,   8.98,   0.09,   3.41,    11.62,    31.62,     0.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.030,          ,   9.29,   0.09,   3.22,    11.62,    31.62,     0.69,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.035,          ,   9.53,   0.11,   3.20,    11.81,    34.75,     1.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.045,          ,   9.53,   0.11,   3.20,    11.81,    34.75,     1.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.050,     short,   9.11,   0.02,   2.96,    13.00,    25.56,     1.88,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.055,          ,   9.11,   0.02,   2.96,    13.00,    25.56,     1.88,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.060,          ,   9.25,   0.43,   2.87,    12.19,    16.69,     1.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.065,          ,   9.25,   0.43,   2.87,     3.75,    24.31,     1.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.070,          ,   9.12,   0.42,   2.93,     3.75,    24.31,     1.19,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.080,          ,   8.98,   0.48,   3.27,     1.38,    11.00,     0.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.085,          ,   8.98,   0.48,   3.27,     1.38,    11.00,     0.62,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.090,          ,   8.91,   0.37,   2.74,    -1.94,     4.44,     0.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.110,          ,   8.91,   0.37,   2.74,    -2.88,     5.06,    -0.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.115,          ,  10.00,   0.19,   3.26,    -2.44,     0.50,     0.38,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.120,          ,   9.55,   0.39,   2.68,     1.69,     9.81,     3.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.125,          ,   9.55,   0.39,   2.68,     5.50,    17.06,     3.44,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.130,          ,   9.13,   0.37,   2.47,     5.50,    17.06,     3.44,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.135,          ,   9.38,   0.32,   3.37,     3.44,     7.94,     1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.145,          ,   9.38,   0.32,   3.37,     3.44,     7.94,     1.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.150,          ,   9.27,   0.29,   3.85,    -1.12,     3.94,     0.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.155,          ,   9.27,   0.29,   3.85,    -1.12,     3.94,     0.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.160,          ,   9.44,   0.15,   4.16,    -5.06,     0.00,    -0.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.165,          ,   9.44,   0.15,   4.16,    -5.06,     0.00,    -0.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.170,          ,   9.53,   0.22,   3.88,    -4.69,     4.69,    -0.56,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.175,          ,   9.53,   0.22,   3.88,    -0.56,    16.12,    -0.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.180,          ,   8.96,   0.17,   3.16,    -0.56,    16.12,    -0.31,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.185,          ,   8.93,   0.19,   3.04,     2.00,    18.25,    -0.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.195,          ,   8.93,   0.19,   3.04,     2.00,    18.25,    -0.06,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.210,          ,   9.02,   0.28,   3.09,     2.38,    13.62,     0.12,  0.65,  0.36, -0.46,  0.48,  286.81,   71.94,   -5.00
109.215,          ,   9.02,   0.28,   3.09,     2.38,    13.62,     0.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.220,          ,   8.82,   0.31,   3.30,     1.81,     2.56,     0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.225,          ,   8.89,   0.25,   3.35,     0.81,    -1.81,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.230,          ,   8.89,   0.25,   3.35,     0.81,    -1.81,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.240,          ,   9.08,   0.25,   3.48,    -0.12,    -6.62,     0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.245,          ,   9.08,   0.25,   3.48,    -0.12,    -6.62,     0.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.250,          ,   9.20,   0.31,   3.46,    -1.00,    -7.12,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.255,          ,   9.20,   0.31,   3.46,    -1.00,    -7.12,     0.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.260,          ,   9.17,   0.27,   3.37,    -1.94,    -6.62,     0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.265,          ,   9.17,   0.27,   3.37,    -1.94,    -6.62,     0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.270,          ,   9.15,   0.31,   3.29,    -2.25,    -7.19,     0.94,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.275,          ,   9.08,   0.36,   3.17,    -3.44,    -9.06,     0.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.280,          ,   9.08,   0.36,   3.17,    -3.44,    -9.06,     0.44,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.290,          ,   9.01,   0.63,   3.02,    -5.31,   -12.25,    -0.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.295,          ,   9.01,   0.63,   3.02,    -5.31,   -12.25,    -0.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.310,          ,   9.12,   0.58,   3.23,    -7.25,   -16.88,    -0.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.320,          ,   8.98,   0.56,   3.33,    -7.69,   -18.38,    -1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.325,          ,   8.98,   0.56,   3.33,    -7.69,   -18.38,    -1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.330,          ,   8.78,   0.42,   3.00,    -6.56,   -11.06,    -2.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.335,          ,   8.78,   0.42,   3.00,    -6.56,    -6.44,    -2.38,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.340,          ,   8.96,   0.49,   2.98,    -6.56,    -6.44,    -2.38,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.345,          ,   9.46,   0.97,   3.10,    -9.75,    -3.06,    -2.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.350,          ,   9.46,   0.97,   3.10,    -9.75,    -3.06,    -2.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.355,          ,   8.94,   0.24,   3.02,   -17.38,     3.56,    -3.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.360,          ,   8.94,   0.24,   3.02,   -17.38,     3.56,    -3.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.365,          ,   9.09,   0.15,   3.63,   -14.06,   -10.75,    -3.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.370,          ,   9.09,   0.15,   3.63,   -14.06,   -10.75,    -3.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.380,          ,   9.10,  -0.07,   3.67,   -10.44,   -12.12,    -2.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.385,          ,   9.10,  -0.07,   3.67,   -10.44,   -12.12,    -2.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.390,          ,   8.93,   0.10,   3.32,    -5.88,    -9.31,    -1.69,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.395,          ,   8.94,   0.07,   3.76,    -6.00,    -8.81,    -0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.415,          ,   8.94,   0.07,   3.76,    -6.00,    -8.81,    -0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.420,          ,   8.79,  -0.04,   3.32,    -4.69,    -3.25,     0.38,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.430,          ,   8.96,   0.01,   3.33,    -2.94,    -7.75,     0.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.435,          ,   8.96,   0.01,   3.33,    -2.50,    -8.25,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.440,          ,   9.09,   0.05,   3.34,    -2.50,    -8.25,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.445,          ,   9.09,   0.05,   3.34,    -1.94,    -5.88,     0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.450,          ,   9.40,   0.05,   3.52,    -1.94,    -5.88,     0.75,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.455,          ,   9.40,   0.05,   3.52,    -1.94,     1.75,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.460,          ,   9.24,   0.05,   3.20,    -1.94,     1.75,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.465,          ,   9.14,   0.05,   3.41,    -2.19,     9.25,     2.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.470,          ,   9.14,   0.05,   3.41,    -2.19,     9.25,     2.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.475,          ,   9.05,   0.01,   3.41,     0.12,     5.94,     3.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.480,          ,   9.05,   0.01,   3.41,     0.12,     5.94,     3.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.490,          ,   9.18,  -0.01,   3.88,     1.19,     9.00,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.495,          ,   9.18,  -0.01,   3.88,     0.56,    13.88,     1.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.500,          ,   9.07,   0.00,   3.69,     0.56,    13.88,     1.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.520,          ,   9.07,   0.00,   3.69,    -0.50,    15.88,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.525,          ,   9.44,   0.01,   3.56,     4.50,    19.88,     3.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.530,          ,   9.13,   0.40,   2.30,     4.50,    19.88,     3.50,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.535,          ,   8.68,   0.35,   2.24,     9.38,    25.44,     4.94,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.540,          ,   8.68,   0.35,   2.24,     9.38,    25.44,     4.94,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.550,          ,   8.63,   0.35,   2.90,     9.12,    18.25,     3.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.555,          ,   8.63,   0.35,   2.90,     9.12,    18.25,     3.06,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.560,          ,   8.78,   0.10,   3.85,     5.06,    11.50,     0.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.565,          ,   8.78,   0.10,   3.85,     5.06,    11.50,     0.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.570,          ,   9.17,   0.10,   3.85,    -0.75,     2.69,    -0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.575,          ,   9.17,   0.10,   3.85,    -2.56,    -1.00,     0.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.580,          ,   9.17,   0.18,   3.62,    -2.56,    -1.00,     0.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.585,          ,   8.97,   0.22,   3.40,    -0.31,     3.81,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.590,          ,   8.97,   0.22,   3.40,    -0.31,     3.81,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.600,          ,   9.09,   0.30,   3.72,     2.69,     4.25,     2.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.605,          ,   9.09,   0.30,   3.72,     2.69,     4.25,     2.31,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.620,          ,   9.02,   0.33,   3.80,     5.50,     6.19,     2.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.625,          ,   8.91,   0.31,   3.65,     7.50,     8.56,     2.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.630,          ,   8.91,   0.31,   3.65,     7.50,     8.56,     2.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.640,          ,   8.84,   0.33,   3.35,     5.62,     8.88,     2.62,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.645,          ,   8.84,   0.33,   3.35,     3.56,     6.88,     2.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.650,          ,   9.06,   0.27,   3.39,     3.56,     6.88,     2.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.655,          ,   9.06,   0.27,   3.39,     2.25,     5.00,     2.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.660,          ,   9.24,   0.14,   3.57,     2.25,     5.00,     2.00,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.665,          ,   9.24,   0.14,   3.57,     2.69,     6.62,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.670,          ,   9.18,   0.15,   3.70,     2.69,     6.62,     1.81,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.675,          ,   9.31,   0.19,   3.89,     3.44,     8.56,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.680,          ,   9.31,   0.19,   3.89,     3.44,     8.56,     1.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.685,          ,   9.17,   0.21,   3.84,     3.75,    10.75,     1.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.690,          ,   9.17,   0.21,   3.84,     3.75,    10.75,     1.25,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.700,          ,   9.00,   0.22,   3.90,     4.19,    14.81,     0.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.705,          ,   9.00,   0.22,   3.90,     4.19,    14.81,     0.88,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.720,          ,   8.87,   0.13,   4.05,     3.56,    19.56,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.725,          ,   8.82,   0.24,   3.23,     2.31,    26.31,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.735,          ,   8.82,   0.24,   3.23,     2.31,    26.31,     0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.740,          ,   8.75,   0.23,   3.21,     1.38,    21.12,     0.12,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
109.745,          ,   8.75,   0.23,   3.21,     0.50,    12.94,    -0.56,  0.67,  0.35, -0.44,  0.48,  288.00,   68.69,   -6.75
