Start 1h:8m:39s, Update intervall 5 ms
Time [s], Button-press [], Acceleration_x [m/s^2], Acceleration_y [m/s^2], Acceleration_z [m/s^2], Angular-velocity_x [Deg/s], Angular-velocity_y [Deg/s], Angular-velocity_z [Deg/s], Quaternion_w [], Quaternion_x [], Quaternion_y [], Quaternion_z [], Euler-yaw [Deg], Euler-roll [Deg], Euler-pitch [Deg]
77.825,          ,   9.62,   4.52,  -4.27,    -4.31,    37.00,   -29.12,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.830,          ,   9.62,   4.52,  -4.27,    -5.50,    10.50,   -31.44,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.840,          ,  10.38,   4.54,  -3.47,    -5.50,    10.50,   -31.44,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.845,          ,  10.66,   4.20,  -3.46,   -10.31,     4.94,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.850,          ,  10.66,   4.20,  -3.46,   -10.31,     4.94,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.855,          ,  11.00,   4.02,  -3.35,   -15.81,     5.50,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.860,          ,  11.00,   4.02,  -3.35,   -15.81,     5.50,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.865,          ,  10.99,   3.86,  -3.57,   -17.06,    -2.06,   -31.44,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.870,          ,  10.99,   3.86,  -3.57,   -17.06,    -2.06,   -31.44,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.875,          ,  10.52,   3.64,  -3.39,   -17.06,    -2.06,   -31.44,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.880,          ,  10.52,   3.64,  -3.39,   -14.44,    -4.19,   -31.81,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.890,          ,  10.37,   3.45,  -2.38,   -14.44,    -4.19,   -31.81,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.895,          ,  10.43,   3.54,  -2.08,    -9.62,    -8.75,   -32.38,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.900,          ,  10.43,   3.54,  -2.08,    -9.62,    -8.75,   -32.38,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.920,          ,  10.26,   3.70,  -1.81,    -4.62,    -6.12,   -33.06,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.925,          ,  10.02,   3.83,  -1.53,    -1.25,    -5.00,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.930,          ,  10.06,   3.82,  -1.46,    -1.25,    -5.00,   -32.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.935,          ,   9.91,   3.86,  -1.51,    -3.06,    -3.44,   -31.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.940,          ,   9.91,   3.86,  -1.51,    -3.06,    -3.44,   -31.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.945,          ,   9.70,   3.90,  -1.46,    -4.69,     1.38,   -29.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.950,          ,   9.70,   3.90,  -1.46,    -4.69,     1.38,   -29.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.955,          ,   9.47,   3.71,  -1.34,    -6.19,     5.06,   -27.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.960,          ,   9.47,   3.71,  -1.34,    -6.19,     5.06,   -27.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.965,          ,   9.23,   3.57,  -1.28,    -7.31,     8.12,   -25.75,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.970,          ,   9.23,   3.57,  -1.28,    -7.31,     8.12,   -25.75,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.975,          ,   8.96,   3.37,  -1.07,    -8.81,    11.25,   -24.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.980,          ,   8.96,   3.37,  -1.07,    -9.81,    11.06,   -23.00,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.990,          ,   9.03,   3.23,  -0.98,    -9.81,    11.06,   -23.00,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
77.995,          ,   8.33,   3.15,  -0.80,   -11.00,    13.06,   -21.00,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.000,          ,   8.33,   3.15,  -0.80,   -11.00,    13.06,   -21.00,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.020,          ,   8.09,   3.08,  -0.71,   -12.44,    18.12,   -18.56,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.025,          ,   7.99,   2.93,  -0.88,   -18.31,    21.94,   -13.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.030,          ,   7.79,   2.77,  -1.07,   -18.31,    21.94,   -13.69,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.035,          ,   7.32,   2.41,  -1.01,   -21.00,    28.19,   -11.06,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.040,          ,   7.32,   2.41,  -1.01,   -21.00,    28.19,   -11.06,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.045,          ,   7.11,   2.21,  -0.83,   -23.00,    28.62,    -8.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.050,          ,   7.11,   2.21,  -0.83,   -23.00,    28.62,    -8.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.055,          ,   7.09,   2.08,  -0.58,   -23.88,    27.75,    -5.38,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.060,          ,   7.09,   2.08,  -0.58,   -23.88,    27.75,    -5.38,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.065,          ,   7.13,   2.01,  -0.50,   -20.56,    27.69,     1.12,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.070,          ,   7.13,   2.01,  -0.50,   -20.56,    27.69,     1.12,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.075,          ,   6.96,   1.86,  -0.36,   -20.56,    27.69,     1.12,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.085,          ,   6.96,   1.86,  -0.36,   -17.19,    23.50,     3.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.090,          ,   6.96,   1.91,  -0.02,   -17.19,    23.50,     3.50,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.095,          ,   6.97,   2.21,   0.31,   -15.44,    18.69,     4.94,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.100,          ,   6.97,   2.21,   0.31,   -15.44,    18.69,     4.94,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.120,          ,   6.94,   2.57,   0.39,   -18.62,    22.25,     8.00,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.125,          ,   7.19,   2.60,   0.58,   -21.12,    22.44,    11.06,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.130,          ,   7.19,   2.60,   0.58,   -21.12,    22.44,    11.06,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.135,          ,   7.12,   2.31,   0.08,   -22.00,    24.62,    13.62,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.140,          ,   7.12,   2.31,   0.08,   -22.00,    24.62,    13.62,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.145,          ,   6.91,   1.97,  -0.25,   -23.44,    25.06,    16.19,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.150,          ,   6.91,   1.97,  -0.25,   -21.06,    20.06,    18.94,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.160,          ,   6.79,   1.31,   0.52,   -21.06,    20.06,    18.94,  0.54,  0.38, -0.59,  0.46,  279.38,   82.62,   86.62
78.165,          ,   6.79,   1.31,   0.52,   -10.06,    11.25,    21.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.170,          ,   7.01,   1.21,   1.07,   -10.06,    11.25,    21.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.175,          ,   7.34,   1.33,   1.41,   -10.06,    11.25,    21.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.180,          ,   7.34,   1.33,   1.41,   -10.06,    11.25,    21.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.185,          ,   7.70,   1.43,   1.30,    -7.94,    13.31,    22.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.190,          ,   7.70,   1.43,   1.30,    -7.94,    13.31,    22.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.195,          ,   7.25,   1.56,  -0.05,    -4.00,    19.25,    23.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.200,          ,   7.25,   1.56,  -0.05,     2.88,    13.62,    23.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.220,          ,   7.18,   1.41,  -0.99,     2.88,    13.62,    23.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.225,          ,   7.39,   1.22,  -0.81,    12.44,    10.81,    24.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.230,          ,   7.39,   1.22,  -0.81,    12.44,    10.81,    24.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.235,          ,   7.04,   1.19,   0.57,    15.25,    13.88,    23.75,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.240,          ,   7.04,   1.19,   0.57,    15.25,    13.88,    23.75,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.245,          ,   7.30,   1.33,   0.59,    15.06,     4.00,    24.00,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.250,          ,   7.30,   1.33,   0.59,    21.25,    -2.69,    27.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.255,          ,   7.67,   1.58,   0.23,    21.25,    -2.69,    27.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.260,          ,   7.67,   1.58,   0.23,    26.50,    -1.69,    28.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.265,          ,   8.01,   1.58,   0.09,    26.50,    -1.69,    28.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.270,          ,   8.01,   1.58,   0.09,    26.50,    -1.69,    28.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.280,          ,   8.05,   1.51,   0.24,    26.50,    -1.69,    28.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.285,          ,   8.34,   1.72,   0.59,    31.38,    -1.19,    28.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.290,          ,   8.34,   1.72,   0.59,    31.38,    -1.19,    28.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.295,          ,   8.62,   1.89,   0.83,    40.12,     1.81,    30.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.315,          ,   8.62,   1.89,   0.83,    40.12,     1.81,    30.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.320,          ,   8.61,   1.96,   1.33,    39.38,    -1.69,    32.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.325,          ,   8.55,   1.93,   1.48,    39.38,    -1.69,    32.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.330,          ,   8.55,   1.93,   1.48,    35.25,    -5.88,    33.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.335,          ,   8.53,   1.92,   1.54,    35.25,    -5.88,    33.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.340,          ,   8.83,   1.99,   1.70,    31.44,   -11.88,    35.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.350,          ,   8.83,   1.99,   1.70,    31.44,   -11.88,    35.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.355,          ,   9.12,   1.89,   1.62,    27.00,   -21.38,    37.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.360,          ,   9.12,   1.89,   1.62,    27.00,   -21.38,    37.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.365,          ,   9.44,   1.82,   1.60,    25.94,   -21.19,    38.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.370,          ,   9.44,   1.82,   1.60,    25.94,   -21.19,    38.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.375,          ,   9.48,   1.75,   1.59,    25.94,   -21.19,    38.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.380,          ,   9.48,   1.75,   1.59,    25.50,   -20.19,    39.38,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.385,          ,   9.65,   1.67,   1.75,    25.50,   -20.19,    39.38,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.390,          ,   9.65,   1.67,   1.75,    26.00,   -19.31,    39.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.395,          ,   9.70,   1.66,   1.85,    26.00,   -19.31,    39.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.415,          ,   9.70,   1.66,   1.85,    28.25,   -20.31,    39.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.420,          ,  10.70,   1.64,   2.27,    28.75,    -7.94,    38.75,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.425,          ,  10.54,   1.72,   1.30,    28.75,    -7.94,    38.75,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.430,          ,  10.54,   1.72,   1.30,    25.19,    -2.00,    39.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.435,          ,  10.57,   1.84,   1.13,    25.19,    -2.00,    39.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.440,          ,  10.57,   1.84,   1.13,    20.81,    -3.94,    40.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.445,          ,  10.47,   1.85,   0.71,    20.81,    -3.94,    40.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.450,          ,  10.47,   1.85,   0.71,    24.69,   -12.50,    39.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.455,          ,  10.29,   1.89,   0.72,    24.69,   -12.50,    39.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.460,          ,  10.29,   1.89,   0.72,    24.69,   -12.50,    39.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.465,          ,  10.65,   1.87,   1.58,    29.62,   -27.12,    38.19,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.470,          ,  10.65,   1.87,   1.58,    29.62,   -27.12,    38.19,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.475,          ,  11.19,   1.71,   1.69,    32.56,   -28.56,    36.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.480,          ,  11.50,   1.49,   1.37,    36.31,   -17.81,    35.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.490,          ,  11.50,   1.49,   1.37,    36.31,   -17.81,    35.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.495,          ,  11.58,   1.33,   1.29,    42.31,    -5.00,    33.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.515,          ,  11.58,   1.33,   1.29,    42.31,    -5.00,    33.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.520,          ,  11.23,   1.10,   1.93,    51.38,    15.19,    30.38,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.525,          ,  11.02,   1.07,   2.13,    52.75,    24.75,    29.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.530,          ,  11.02,   1.07,   2.13,    54.12,    27.06,    28.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.535,          ,  10.89,   0.97,   2.16,    54.12,    27.06,    28.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.540,          ,  10.89,   0.97,   2.16,    54.31,    28.50,    28.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.545,          ,  11.04,   1.02,   2.54,    54.31,    28.50,    28.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.550,          ,  11.04,   1.02,   2.54,    53.44,    27.69,    28.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.555,          ,  11.03,   1.04,   2.61,    53.44,    27.69,    28.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.560,          ,  11.03,   1.04,   2.61,    53.44,    27.69,    28.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.565,          ,  11.02,   0.93,   2.65,    51.75,    24.19,    29.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.570,          ,  11.02,   0.93,   2.65,    51.75,    24.19,    29.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.580,          ,  11.34,   0.98,   2.59,    47.75,    20.12,    30.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.585,          ,  11.69,   1.29,   2.48,    42.31,    19.81,    31.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.590,          ,  11.69,   1.29,   2.48,    42.31,    19.81,    31.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.595,          ,  11.87,   1.66,   2.19,    35.81,    25.12,    32.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.615,          ,  11.87,   1.66,   2.19,    35.81,    25.12,    32.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.620,          ,  10.99,   2.47,  -0.93,    26.88,    44.25,    35.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.625,          ,  10.08,   2.33,  -0.23,    22.81,    36.25,    31.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.630,          ,  10.08,   2.33,  -0.23,    22.81,    36.25,    31.81,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.635,          ,  10.65,   1.90,   0.76,    15.44,    13.75,    28.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.640,          ,  10.65,   1.90,   0.76,    12.69,    15.62,    27.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.650,          ,  12.24,   1.17,   1.08,    12.69,    15.62,    27.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.655,          ,  14.56,  -0.52,   0.73,    15.75,    33.31,    27.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.660,          ,  14.56,  -0.52,   0.73,    15.75,    33.31,    27.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.665,          ,  15.12,  -1.27,  -0.12,    20.69,    61.44,    29.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.670,          ,  15.12,  -1.27,  -0.12,    20.69,    61.44,    29.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.675,          ,  14.73,  -1.87,  -1.00,    26.31,    82.25,    30.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.680,          ,  14.73,  -1.87,  -1.00,    26.31,    82.25,    30.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.685,          ,  14.90,  -2.17,  -1.30,    34.69,    83.62,    30.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.690,          ,  14.90,  -2.17,  -1.30,    34.69,    83.62,    30.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.695,          ,  14.95,  -1.27,  -2.98,    40.56,    86.88,    30.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.730,          ,  14.95,  -1.27,  -2.98,    38.19,    73.12,    29.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.735,          ,  12.19,  -0.06,  -1.04,    19.94,   -24.69,    22.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.740,          ,  12.19,  -0.06,  -1.04,    19.94,   -24.69,    22.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.745,          ,  11.93,  -0.52,  -1.36,    18.94,   -28.44,    19.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.750,          ,  11.93,  -0.52,  -1.36,    22.56,   -23.00,    17.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.755,          ,  11.29,  -1.16,  -2.02,    22.56,   -23.00,    17.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.760,          ,  11.29,  -1.16,  -2.02,    22.56,   -23.00,    17.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.765,          ,  10.53,  -1.77,  -2.70,    30.25,   -14.69,    15.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.770,          ,  10.53,  -1.77,  -2.70,    37.88,    -7.62,    13.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.775,          ,   9.06,  -2.55,  -3.51,    37.88,    -7.62,    13.69,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.780,          ,   8.53,  -2.81,  -3.64,    43.19,    -3.94,    12.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.790,          ,   8.53,  -2.81,  -3.64,    43.19,    -3.94,    12.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.795,          ,   8.31,  -3.14,  -3.83,    45.56,    -3.00,    13.12,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.800,          ,   8.31,  -3.14,  -3.83,    45.56,    -3.00,    13.12,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.805,          ,   8.17,  -3.29,  -3.85,    45.38,    -7.31,    14.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.810,          ,   8.17,  -3.29,  -3.85,    45.38,    -7.31,    14.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.825,          ,   8.83,  -2.35,  -2.79,    43.31,   -17.06,    16.19,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.830,          ,  10.12,  -1.09,  -2.00,    26.12,   -15.19,    20.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.840,          ,  10.12,  -1.09,  -2.00,    26.12,   -15.19,    20.50,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.845,          ,  10.17,  -0.70,  -1.64,    15.38,   -12.38,    22.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.850,          ,  10.17,  -0.70,  -1.64,    15.38,   -12.38,    22.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.855,          ,  10.02,  -0.24,  -0.88,     6.12,    -8.12,    23.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.860,          ,  10.02,  -0.24,  -0.88,     6.12,    -8.12,    23.25,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.865,          ,   9.80,  -0.24,  -0.61,    -0.62,    -2.88,    22.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.870,          ,   9.80,  -0.24,  -0.61,    -0.62,    -2.88,    22.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.875,          ,   9.28,  -0.37,  -0.43,    -5.75,     3.38,    19.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.880,          ,   9.28,  -0.37,  -0.43,    -8.50,     4.25,    17.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.890,          ,   8.59,  -0.60,  -0.63,    -8.50,     4.25,    17.62,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.895,          ,   7.71,  -1.32,  -0.78,    -9.50,     1.88,    16.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.900,          ,   7.71,  -1.32,  -0.78,    -9.50,     1.88,    16.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.905,          ,   7.43,  -1.74,  -0.74,    -8.88,    -3.44,    15.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.910,          ,   7.43,  -1.74,  -0.74,    -8.88,    -3.44,    15.56,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.925,          ,   7.40,  -1.98,  -0.74,    -7.50,    -8.94,    14.94,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.930,          ,   7.43,  -2.03,  -0.85,    -6.00,   -12.06,    15.12,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.940,          ,   7.43,  -2.03,  -0.85,    -6.00,   -12.06,    15.12,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.945,          ,   7.42,  -1.96,  -0.92,    -7.50,   -13.50,    15.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.950,          ,   7.42,  -1.96,  -0.92,    -7.50,   -13.50,    15.44,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.955,          ,   7.46,  -1.79,  -0.91,    -8.69,   -14.81,    15.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.960,          ,   7.46,  -1.79,  -0.91,    -8.69,   -14.81,    15.31,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.965,          ,   7.83,  -1.63,  -0.54,    -9.75,   -15.88,    13.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.970,          ,   7.83,  -1.63,  -0.54,    -9.75,   -15.88,    13.88,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.975,          ,   7.94,  -1.59,  -0.45,   -12.00,   -12.94,    12.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
78.980,          ,   7.94,  -1.59,  -0.45,   -15.62,    -8.88,    11.06,  0.60,  0.50, -0.50,  0.38,  295.12,   77.25,  -89.00
